C0001,registro,reˈdʒistro,記録,男性名詞,後から確認できる形で残された記録。本文では、仕組みや操作主体を説明する証拠としての記録を指す。,Quale registro permette di verificare che sia ancora lo stesso meccanismo?,どの記録によって、それが今も同じ仕組みだと確認できますか。,registr-,-o（男性単数語尾）,re｜GI｜stro,registr-「記録・登録」+ -o → registro「記録」,Quale registro＝どの記録が｜permette di verificare＝確認することを可能にする｜che＝〜ということを｜sia ancora＝今も〜である｜lo stesso meccanismo＝同じ仕組み,qualeは「どの」。permetteの主語はregistroです。che以下が確認内容です。siaはessereの接続法現在で、検証対象の内容として「今も同じであること」を表します。,英語register、スペイン語registro、ポルトガル語registroと同系。イタリア語ではg＋iが/dʒ/。,強勢はGI。giは/dʒi/、単独rは弾き音。語末oまで明瞭に発音する。,section12_it_draft01.md,memoriopolis::it::core10
C0002,memoria,meˈmɔrja,記憶,女性名詞,人の内側に保持される記憶。本文ではIという名前を思い出す内的な記憶を指す。,"Nella mia memoria, quel nome era molto più breve.",私の記憶の中では、その名前はもっとずっと短かった。,memori-,-a（女性単数語尾）,me｜MO｜ria,memori-「記憶」+ -a → memoria「記憶」,Nella mia memoria＝私の記憶の中では｜quel nome＝その名前は｜era＝〜だった｜molto più breve＝もっとずっと短い,nellaはin＋la。miaは女性名詞memoriaに一致します。eraはessereの半過去で、過去の持続状態を示します。moltoが比較級più breveを強めます。,スペイン語memoria、ポルトガル語memóriaとほぼ同形。イタリア語では通常アクセント記号を書かない。,強勢はMOで開母音/ɔ/。riaは一続きに滑らかに発音する。,section12_it_draft01.md,memoriopolis::it::core10
C0003,città,tʃitˈta,都市,女性名詞,都市・市。本文では運用局の内外で権限が変わる制度上の境界でもある。,E nel tratto che passa fuori dalla città?,では、都市の外を通る区間はどうなりますか。,citt-,-à（女性名詞。語末強勢）,cit｜TÀ,citt-「都市」+ -à → città「都市」,E＝では／そして｜nel tratto＝その区間では｜che passa＝通る｜fuori dalla città＝都市の外を,nelはin＋il、dallaはda＋laです。che passa fuori dalla cittàがtrattoを後ろから説明します。日本語では「都市の外を通る区間」と前へ移します。,スペイン語ciudad、ポルトガル語cidadeと同源。イタリア語では語末に強勢があるためàを表記する。,ccではなくttが二重子音。citのtʃと後続tːを区別し、TÀを強く発音する。,section12_it_draft01.md,memoriopolis::it::core10
C0004,notifica,noˈtifika,通知,女性名詞,システムや組織から届く通知。本文では毎朝の通知と未知の送信元から届いた通知を指す。,Le due notifiche erano ancora affiancate sullo stesso schermo.,二つの通知は、まだ同じ画面に並んでいた。,notific-,-a（女性単数語尾）,no｜TI｜fi｜ca,notific-「知らせる」+ -a → notifica「通知」,Le due notifiche＝二つの通知は｜erano ancora＝まだ〜だった｜affiancate＝並べられていた｜sullo stesso schermo＝同じ画面上に,leは女性複数の定冠詞で、複数形notificheと一致します。eranoはessereの半過去。affiancateも女性複数に一致します。sulloはsu＋loです。,スペイン語notificación、ポルトガル語notificaçãoより短い形。複数形は、硬い/k/を保つためnotifiche。,強勢はTI。caは/ka/。複数形notificheではchが/k/を保つ。,section12_it_draft01.md,memoriopolis::it::core10
C0005,risposta,riˈsposta,返信／応答,女性名詞,質問や通知への返事・応答。本文では届いた返信と返信欄の双方を指す。,È arrivata una risposta. La apriamo.,返信が届きました。それを開きます。,rispond- / rispost-,-a（女性単数語尾）,ri｜SPO｜sta,rispondere「答える」に対応する名詞形 risposta「返答」,È arrivata＝届いた｜una risposta＝一つの返信が｜La＝それを｜apriamo＝私たちは開く,è arrivataは近過去で、過去分詞arrivataが女性名詞rispostaに一致します。2文目のlaはrispostaを受ける直接目的語代名詞。apriamoの語尾から主語が「私たち」と分かります。,スペイン語respuesta、ポルトガル語respostaと同源。イタリア語では接頭部分がri-。,強勢はSPO。母音は明瞭。spを分離せず、語末aまで発音する。,section12_it_draft01.md,memoriopolis::it::core10
C0006,destinatario,destinaˈtarjo,宛先／受取人,男性名詞,メッセージや返信の送り先となる人・主体。本文では人名や部署名とは限らない返信先を指す。,Sotto apparve il destinatario della risposta.,その下に、返信先が表示された。,destinat-,-ario（関係する人・対象）,de｜sti｜na｜TA｜rio,destinat-「向けられた先」+ -ario → destinatario「受取人・宛先」,Sotto＝その下に｜apparve＝現れた｜il destinatario＝宛先が｜della risposta＝返信の,sottoを文頭に置いて場所を示します。apparveはapparireの遠過去で、現れた瞬間を表します。il destinatarioが動詞の後ろに来ています。dellaはdi＋laです。,スペイン語destinatario、ポルトガル語destinatárioとほぼ同形。,強勢はTA。単独rは弾き音。rioは滑らかにつなぐ。,section12_it_draft01.md,memoriopolis::it::core10
C0007,firma,ˈfirma,署名,女性名詞,署名。本文では送信主体を確認する電子署名も含む。,Sia la firma sia il percorso potevano essere verificati.,署名も経路も、どちらも確認できました。,firm-,-a（女性単数語尾）,FIR｜ma,firm-「署名」+ -a → firma「署名」,Sia la firma sia il percorso＝署名も経路も｜potevano＝〜できた｜essere verificati＝確認される,sia A sia Bは「AもBも」。potevanoはpotereの半過去。firmaは女性、percorsoは男性なので、両方を受ける過去分詞は男性複数verificatiになります。,スペイン語firmaと同形。ポルトガル語はassinatura。firmareは「署名する」。,強勢はFIR。rは一度弾き、語末aまで明瞭に発音する。,section12_it_draft01.md,memoriopolis::it::core10
C0008,verifica,veˈrifika,検証,女性名詞,正しさや対応関係を検証すること。本文では外部検証と設定確認に用いる。,Siamo stati noi a richiedere la verifica.,検証を依頼したのは、こちらです。,verific-,-a（女性単数語尾）,ve｜RI｜fi｜ca,verific-「真であることを確かめる」+ -a → verifica「検証」,Siamo stati noi＝私たちだった｜a richiedere＝依頼したのは｜la verifica＝その検証を,siamo stati noi a...は「〜したのは私たちだ」と焦点を置く構文です。statiは複数主語に一致します。a＋不定詞で、強調される行為を続けます。,スペイン語verificación、ポルトガル語verificaçãoより短い名詞形。動詞verificareと関係する。,強勢はRI。caは/ka/。すべての母音を省略せず明瞭に発音する。,section12_it_draft01.md,memoriopolis::it::core10
C0009,autorizzazione,autoriʣʣaˈtsjone,権限／許可,女性名詞,操作を実行するための許可・権限。本文では設定変更を許す制度上・システム上の権限を指す。,Questo ruolo dispone delle autorizzazioni per modificare la configurazione.,この役割には、設定を変更する権限があります。,autorizz-,-azione（動作・結果を表す名詞化接尾辞）,au｜to｜riz｜za｜ZIO｜ne,autorizz-「許可する」+ -azione → autorizzazione「許可・権限」,Questo ruolo＝この役割は｜dispone delle autorizzazioni＝権限を有する｜per modificare＝変更するための｜la configurazione＝設定を,disporre diは「〜を備える」。di＋leがdelleになります。per＋不定詞が用途を示し、「設定を変更するための権限」となります。,permessoも許可。システム上の複数権限にはautorizzazioniが自然。スペイン語autorización、ポルトガル語autorizaçãoと同源。,zzは長い/ʣʣ/、zioneは/tsjone/。強勢はZIO。二重子音を短くしない。,section12_it_draft01.md,memoriopolis::it::core10
C0010,ruolo,ˈrwɔlo,役割／ロール,男性名詞,人・組織・システムへ割り当てられた役割。本文では鍵管理や設定変更の権限を持つシステム上のロール。,Abbiamo verificato che il ruolo esiste.,その役割が存在することは確認しました。,ruol-,-o（男性単数語尾）,RUO｜lo,ruol-「役割」+ -o → ruolo「役割」,Abbiamo verificato＝私たちは確認した｜che＝〜ということを｜il ruolo＝その役割が｜esiste＝存在する,abbiamo verificatoは近過去です。主語代名詞noiはabbiamoから分かるため省略されています。che以下が確認内容で、il ruolo esisteが「その役割が存在する」です。,英語roleと同系。スペイン語rol、ポルトガル語のシステム文脈ではfunçãoやpapelに対応する。,一音節ではなくRUO-lo。uoは二重母音/wɔ/。rは語頭なので明瞭に弾く。,section12_it_draft01.md,memoriopolis::it::core10
