C0001,rekord,re-kord /reˈkord/,記録,名詞,後から確認できるように残された情報。本文では、正しさや操作主体を説明する証拠の連鎖を指す。,Aling rekord ang nagpapatunay na iisa pa rin ang mekanismo?,どの記録が、仕組みが今も同じだと証明しますか。,rekord,なし。借用語として一語で扱う。,re-kord,rekord,Aling rekord＝どの記録が｜ang nagpapatunay＝証明するのか｜na＝〜ということを｜iisa pa rin＝今も同じである｜ang mekanismo＝その仕組みは,alinは「どれ」で、後ろの名詞rekordとリンカー-ngで結ばれたaling rekordが「どの記録」となります。angは、この文で問いの中心となる名詞句と、後半のmekanismoを示します。nagpapatunayはpatunay「証明」を基にした動詞で、naが証明される内容を後ろへつなぎます。iisaは「一つである／同一である」、pa rinは「今もなお」です。以上をつなぐと、「どの記録が、その仕組みが今も同じだと証明しますか」となります。,日本語の「記録」と近い。単なるメモではなく、検証可能な証拠として使われる。,二音節で、後半の kord に強勢を置く。語末の子音連続を落とさずに聞く。,section12_fil.md,memoriopolis::fil::core10
C0002,alaala,a-la-a-la /ʔalaˈʔala/,記憶,名詞,心の中に残っている経験や像。文脈によっては「思い出」の意味にもなる。,"Sa aking alaala, higit na maikli ang pangalan.",私の記憶では、その名前はもっと短かった。,alaala,このカードでは無理に分解しない。,a-la-a-la,alaala,Sa aking alaala＝私の記憶では｜higit na maikli＝もっと短い｜ang pangalan＝その名前は,sa aking alaalaは直訳すると「私の記憶の中で」です。akingは「私の」、alaalaは「記憶・思い出」を表します。higit naは比較の程度を強め、「より／もっと」とします。maikliは「短い」、ang pangalanは「その名前は」です。フィリピン語では述語となる「もっと短い」が先に置かれるため、日本語では「その名前はもっと短かった」と並べ替えます。,外部に残る rekord に対し、alaala は人の内側に残る記憶・思い出を表す。,母音が連続する部分を一息で潰さず、a-la-a-la と四つの拍のように捉える。,section12_fil.md,memoriopolis::fil::core10
C0003,lungsod,lung-sod /luŋˈsod/,都市,名詞,人・制度・機能が集まる都市。本文では「市の内側」と「市の外を通る経路」の境界が問題になる。,At ang bahaging dumaraan sa labas ng lungsod?,では、都市の外を通る部分は？,lungsod,なし。,lung-sod,lungsod,At＝では／そして｜ang bahaging＝その部分は｜dumaraan＝通っている｜sa labas ng lungsod＝都市の外を,atは前の発言を受ける「では／そして」です。ang bahagingのbahagiは「部分」で、後ろの-ngがdumaraan「通っている」と結び、「通っている部分」を作ります。saは場所や経路を示し、sa labas ng lungsodで「都市の外を／外に」となります。日本語では話題を先に出して、「では、都市の外を通る部分は？」と訳します。,日本語の「市」「都市」に対応する。場所だけでなく、管理権限の境界も含む。,ng は一つの鼻音 /ŋ/。lung と sod の境目を意識し、語末 d まで聞く。,section12_fil.md,memoriopolis::fil::core10
C0004,abiso,a-bi-so /ʔabiˈso/,通知,名詞,相手に届けられる知らせ。本文ではシステムから届く通知を指す。,Magkatabi pa rin sa iisang screen ang dalawang abiso.,二つの通知は、まだ同じ画面に並んでいた。,abiso,なし。借用語として一語で扱う。,a-bi-so,abiso,Magkatabi pa rin＝今も並んでいる｜sa iisang screen＝同じ一つの画面に｜ang dalawang abiso＝二つの通知が,magkatabiは「互いに隣り合っている」、pa rinは「まだ／今も」です。saは場所を示し、sa iisang screenで「同じ一つの画面に」となります。ang dalawang abisoは、dalawa「二つ」にリンカー-ngが付き、abiso「通知」を説明して「二つの通知」となります。述語が先に来る語順を日本語へ並べ替え、「二つの通知は、まだ同じ画面に並んでいた」とします。,通知・告知を表す。本文では電子的な通知だが、語自体は一般的な知らせにも使える。,三音節。最後の so に強勢を置く。各母音を明瞭に保つ。,section12_fil.md,memoriopolis::fil::core10
C0005,tugon,tu-gon /tuˈɡon/,返信／応答,名詞,問い・通知・要請に対する応答。本文では通知に返す返信を指す。,Dumating ang tugon. Bubuksan natin iyon.,返信が来ました。それを開きます。,tugon,なし。,tu-gon,tugon,Dumating ang tugon＝返信が来た｜Bubuksan natin iyon＝私たちはそれを開く,dumatingはdating「到着する」を基に、到着という出来事が成立したことを表し、ang tugonが到着したものです。したがって「返信が来た」となります。bubuksanはbukas「開く」を基にした未完了・将来方向の形で、natinは聞き手を含む「私たち」、iyonは「それ」です。文脈に合わせて「それを開きます／開く」と訳します。,「返信」だけでなく、問いへの「応答」まで含む。送信操作より、返された内容に焦点がある。,二音節で gon に強勢。語末 n を弱く消さずに残す。,section12_fil.md,memoriopolis::fil::core10
C0006,patutunguhan,pa-tu-tu-ngu-han /patutuˈŋuhan/,宛先／行き先,名詞,何かが向かう先。本文では返信の送り先を指すが、一般には目的地・行き先にも使える。,Lumitaw sa ilalim nito ang patutunguhan ng tugon.,その下に、返信の宛先が表示された。,tungo,pa-、語頭部分の反復、-han,pa-tu-tu-ngu-han,pa- + tu- + tungo + -han と見ると、向かう先・到達先という構造が見えやすい。,Lumitaw＝現れた｜sa ilalim nito＝その下に｜ang patutunguhan＝宛先が｜ng tugon＝返信の,lumitawは「現れた」です。sa ilalim nitoでは、saが場所、ilalimが「下」、nitoが「これ／それの」を表し、「その下に」となります。ang patutunguhanは現れたものとして示され、ng tugonが「返信の」という関係を加えます。したがって「その下に、返信の宛先が表示された／現れた」となります。日本語訳の「表示された」は画面上に現れたという文脈を補った表現です。,日本語の「宛先」より広く、物理的な行き先や方向も含む。本文では文脈によって返信先に絞られる。,長い語なので pa-tu-tu-ngu-han に分ける。ng は /ŋ/ で一音として聞く。,section12_fil.md,memoriopolis::fil::core10
C0007,lagda,lag-da /laɡˈda/,署名,名詞,本人性・承認・発行主体を示す署名。本文では電子通知の署名欄を指す。,Parehong mapatutunayan ang lagda at ruta nito.,その署名と経路は、どちらも検証できる。,lagda,なし。,lag-da,lagda,Parehong mapatutunayan＝どちらも検証できる｜ang lagda at ruta nito＝その署名と経路を,parehoは「両方」で、後ろの-ngによりmapatutunayanと結ばれ、「どちらも検証できる」となります。mapatutunayanはpatunay「証明」を基に、可能の意味を含む形です。ang lagda at ruta nitoは「その署名と経路」で、atが二つの名詞を結び、nitoが両者を通知に関係づけます。全体で「その署名と経路は、どちらも検証できる」となります。,日本語の「署名」に対応する。署名が正しくても、別の操作主体まで同一とは限らない。,g と d が続くため、lag-da と二つに分けて聞く。後半 da に強勢。,section12_fil.md,memoriopolis::fil::core10
C0008,beripikasyon,be-ri-pi-ka-syon /beripikaˈsjon/,検証,名詞,設定・記録・事実が正しいかを確かめる手続き。本文では外部検証を指す。,Tayo ang humiling ng beripikasyon.,検証を依頼したのは、こちらです。,beripikasyon,このカードでは借用語全体を一語として扱う。,be-ri-pi-ka-syon,beripikasyon,Tayo＝私たちこそが｜ang humiling＝依頼した者である｜ng beripikasyon＝検証を,tayoは聞き手を含む「私たち」です。「Tayo ang ...」の形は、誰が行ったのかを取り出して「私たちこそが〜した」と焦点を当てます。humilingはhiling「依頼・願い」を基にした動詞で、ng beripikasyonが依頼した内容「検証を」を示します。日本語では文脈に合わせて「検証を依頼したのは、こちらです」と訳します。,日本語の「検証」に近い制度的・技術的な語。日常会話では pagpapatunay など別の表現もあり得る。,最後の syon は /sjon/ に近く一まとまり。ka-syon に強勢の山が来る。,section12_fil.md,memoriopolis::fil::core10
C0009,awtoridad,aw-to-ri-dad /ʔawtoriˈdad/,権限／権威,名詞,人や役割に認められた判断・操作の力。文脈によっては権威や当局も表す。,Ang pagkakaroon mo ng awtoridad at ang pagtatangka ng screen na ituring kang mayhawak ng awtoridad ay hindi iisa.,あなたに権限があることと、画面があなたを権限者として扱おうとすることは、同じではありません。,awtoridad,なし。借用語として一語で扱う。,aw-to-ri-dad,awtoridad,Ang pagkakaroon mo ng awtoridad＝あなたが権限を持つこと｜at＝と｜ang pagtatangka ng screen＝画面が試みること｜na ituring kang mayhawak ng awtoridad＝あなたを権限保持者として扱うこと｜ay hindi iisa＝は同じではない,ang pagkakaroon mo ng awtoridadは、pagkakaroon「持っていること」にmo「あなたの／あなたが」とng awtoridad「権限を」が付き、「あなたが権限を持つこと」となります。後半のang pagtatangka ng screenは「画面の試み」、naはその内容を後ろへつなぎます。ituringは「〜として扱う」、kaは「あなたを」、-ngはmayhawakへつなぐリンカー、mayhawak ng awtoridadは「権限を持つ者」です。ay hindi iisaが二つを結んで「同じではない」と判断します。,「権限」と「権威」の両方へ広がり得る。本文ではシステム操作を許される範囲として「権限」に絞る。,語頭 aw を一まとまりで取り、最後の dad に強勢を置く。,section12_fil.md,memoriopolis::fil::core10
C0010,tungkulin,tung-ku-lin /tuŋkuˈlin/,役割／職務,名詞,人や組織に割り当てられた役目・職務。本文では鍵の管理に結び付いたシステム上の役割を指す。,Pinatunayan natin na umiiral ang tungkulin.,その役割が存在することは確認しました。,tungkulin,このカードでは現代語の一語として扱う。,tung-ku-lin,tungkulin,Pinatunayan natin＝私たちは確認した／証明した｜na＝〜ということを｜umiiral＝存在している｜ang tungkulin＝その役割が,pinatunayanはpatunay「証明」を基に、確認・証明が成立したことを表します。natinは聞き手を含む「私たち」です。naは確認した内容を後ろへつなぎます。umiiralは「存在している」、ang tungkulinは存在するものとして「その役割が」を示します。直線的には「私たちは、その役割が存在していることを確認した」となり、本文では焦点を保って「確認したのは、その役割が存在することです」と訳します。,日本語の「役割」より、責務・職務という含みが強くなる場合がある。本文ではroleに相当する制度的な用法。,tung の ng は /ŋ/。tung-ku-lin と三つに分け、lin に強勢を置く。,section12_fil.md,memoriopolis::fil::core10
